Transaction ID,Customer ID,Product ID,Quantity Sold,Price per Unit,Transaction Date,Salesperson ID,Payment Method,Store ID
TXN18186,C1244,PROD0740,13,84.97,10/13/23,SP040,Check,SI04
TXN18187,C1056,PROD1690,10,186.49,12/26/23,SP079,Credit Card,SI07
TXN18188,C1260,PROD1311,18,249.76,12/10/23,SP010,Credit Card,SI20
TXN18189,C1151,PROD0706,10,239.7,9/18/23,SP057,Cash,SI05
TXN18190,C1007,PROD2353,7,123.6,10/18/23,SP020,Credit Card,SI04
TXN18191,C1278,PROD0675,20,372.52,9/26/23,SP018,Bank Transfer,SI18
TXN18192,C1068,PROD2429,19,304.5,9/4/23,SP034,Credit Card,SI13
TXN18193,C1134,PROD2766,5,261.02,12/5/23,SP016,Bank Transfer,SI20
TXN18194,C1260,PROD0307,14,123.38,11/1/23,SP091,Bank Transfer,SI17
TXN18195,C1042,PROD2602,13,307.18,10/10/23,SP033,Bank Transfer,SI15
TXN18196,C1264,PROD0465,3,373.93,10/25/23,SP007,Cash,SI01
TXN18197,C1199,PROD0702,20,498.28,9/18/23,SP009,Bank Transfer,SI20
TXN18198,C1289,PROD0285,16,116.72,11/21/23,SP052,Check,SI20
TXN18199,C1109,PROD2915,7,56.8,9/22/23,SP087,Check,SI02
TXN18200,C1065,PROD0659,9,125.63,10/11/23,SP065,Credit Card,SI12
TXN18201,C1202,PROD2622,6,225.78,10/4/23,SP025,Bank Transfer,SI18
TXN18202,C1160,PROD1107,12,435.08,9/6/23,SP061,Credit Card,SI14
TXN18203,C1155,PROD0645,7,451.11,9/14/23,SP029,Credit Card,SI01
TXN18204,C1119,PROD0031,16,448.93,9/1/23,SP021,Cash,SI01
TXN18205,C1053,PROD0911,18,376.76,11/16/23,SP035,Cash,SI06
TXN18206,C1019,PROD0767,19,430.72,11/5/23,SP030,Cash,SI08
TXN18207,C1018,PROD1598,20,106.58,9/10/23,SP019,Check,SI04
TXN18208,C1161,PROD0489,11,424.78,12/6/23,SP085,Bank Transfer,SI19
TXN18209,C1148,PROD2806,17,241.88,12/1/23,SP070,Credit Card,SI14
TXN18210,C1197,PROD2297,18,254.63,12/22/23,SP072,Check,SI05
TXN18211,C1196,PROD0246,1,292.26,11/23/23,SP078,Cash,SI12
TXN18212,C1023,PROD1471,3,292.13,12/25/23,SP041,Check,SI20
TXN18213,C1083,PROD2334,12,349.58,10/24/23,SP049,Check,SI09
TXN18214,C1068,PROD2155,15,453.04,12/15/23,SP066,Bank Transfer,SI13
TXN18215,C1109,PROD1110,1,134.76,9/2/23,SP006,Bank Transfer,SI09
TXN18216,C1016,PROD2160,3,241.2,9/16/23,SP075,Cash,SI16
TXN18217,C1267,PROD2471,9,376.58,9/13/23,SP079,Credit Card,SI15
TXN18218,C1292,PROD2716,13,331.41,10/27/23,SP065,Bank Transfer,SI16
TXN18219,C1154,PROD1176,7,352.4,10/30/23,SP016,Cash,SI15
TXN18220,C1211,PROD0332,5,257.78,9/26/23,SP094,Check,SI09
TXN18221,C1059,PROD0184,17,494.74,9/27/23,SP047,Bank Transfer,SI01
TXN18222,C1125,PROD2857,13,448.15,11/28/23,SP042,Bank Transfer,SI17
TXN18223,C1236,PROD1472,13,484.89,12/23/23,SP065,Check,SI20
TXN18224,C1151,PROD0611,20,90.91,9/26/23,SP062,Check,SI16
TXN18225,C1196,PROD0942,1,313.7,10/28/23,SP039,Bank Transfer,SI03
TXN18226,C1064,PROD0757,1,414.02,10/14/23,SP045,Bank Transfer,SI02
TXN18227,C1181,PROD1207,11,487.32,12/2/23,SP067,Check,SI17
TXN18228,C1298,PROD1811,5,195.17,12/8/23,SP070,Bank Transfer,SI03
TXN18229,C1239,PROD1236,5,487.08,11/28/23,SP077,Bank Transfer,SI02
TXN18230,C1249,PROD1813,10,138.55,12/28/23,SP089,Cash,SI19
TXN18231,C1161,PROD2144,14,361.02,11/11/23,SP053,Bank Transfer,SI19
TXN18232,C1201,PROD2467,11,300.27,10/7/23,SP059,Cash,SI14
TXN18233,C1291,PROD0636,6,56.71,10/21/23,SP090,Cash,SI11
TXN18234,C1043,PROD2256,19,27.54,11/11/23,SP072,Credit Card,SI12
TXN18235,C1137,PROD2621,17,423.76,11/8/23,SP047,Cash,SI09
TXN18236,C1291,PROD2188,17,324.93,9/3/23,SP088,Bank Transfer,SI11
TXN18237,C1198,PROD2608,16,146.42,9/30/23,SP019,Credit Card,SI06
TXN18238,C1063,PROD1166,16,104.22,10/14/23,SP001,Bank Transfer,SI14
TXN18239,C1234,PROD0484,19,458.26,11/15/23,SP033,Credit Card,SI16
TXN18240,C1032,PROD1218,4,259.14,10/1/23,SP094,Check,SI09
TXN18241,C1210,PROD0988,20,131.02,10/1/23,SP067,Check,SI12
TXN18242,C1047,PROD2766,3,487.63,10/31/23,SP070,Credit Card,SI15
TXN18243,C1283,PROD0283,4,169.85,9/15/23,SP093,Bank Transfer,SI13
TXN18244,C1227,PROD1135,16,250.22,9/17/23,SP096,Credit Card,SI18
TXN18245,C1233,PROD0374,11,99.51,9/16/23,SP014,Check,SI06
TXN18246,C1290,PROD0743,4,427.57,12/7/23,SP019,Check,SI14
TXN18247,C1090,PROD0660,17,102.69,12/14/23,SP086,Credit Card,SI02
TXN18248,C1256,PROD1683,7,116.09,11/13/23,SP082,Cash,SI20
TXN18249,C1254,PROD2819,3,216.79,12/27/23,SP017,Cash,SI05
TXN18250,C1269,PROD0065,8,214.27,10/6/23,SP079,Check,SI15
TXN18251,C1097,PROD0995,10,282.83,9/25/23,SP007,Bank Transfer,SI19
TXN18252,C1120,PROD0533,18,325.08,12/9/23,SP001,Check,SI01
TXN18253,C1225,PROD0718,3,434.85,9/27/23,SP061,Cash,SI15
TXN18254,C1266,PROD1776,1,353.25,9/26/23,SP069,Bank Transfer,SI15
TXN18255,C1002,PROD2158,4,331.96,9/30/23,SP063,Credit Card,SI08
TXN18256,C1273,PROD0311,20,404.32,11/30/23,SP015,Credit Card,SI01
TXN18257,C1072,PROD0323,1,248.9,9/23/23,SP044,Bank Transfer,SI11
TXN18258,C1287,PROD2303,18,329.44,10/10/23,SP069,Check,SI20
TXN18259,C1097,PROD1085,7,483.66,12/26/23,SP055,Credit Card,SI18
TXN18260,C1067,PROD0912,3,201.44,12/21/23,SP004,Bank Transfer,SI01
TXN18261,C1243,PROD2312,10,206.46,11/29/23,SP015,Check,SI09
TXN18262,C1264,PROD1484,3,258.96,11/25/23,SP017,Bank Transfer,SI20
TXN18263,C1020,PROD2594,2,369.5,10/7/23,SP079,Check,SI09
TXN18264,C1217,PROD2499,5,214.22,9/9/23,SP044,Cash,SI08
TXN18265,C1290,PROD1751,2,468.16,9/14/23,SP075,Cash,SI11
TXN18266,C1254,PROD0242,11,200.68,10/23/23,SP055,Cash,SI20
TXN18267,C1098,PROD2895,19,479.1,9/23/23,SP021,Bank Transfer,SI02
TXN18268,C1293,PROD0312,17,213.34,11/8/23,SP041,Bank Transfer,SI05
TXN18269,C1195,PROD2673,13,216.18,9/1/23,SP007,Bank Transfer,SI05
TXN18270,C1160,PROD1529,19,338.78,12/4/23,SP005,Check,SI13
TXN18271,C1031,PROD0195,15,447.81,11/2/23,SP047,Cash,SI03
TXN18272,C1150,PROD1350,18,213.07,10/18/23,SP011,Bank Transfer,SI17
TXN18273,C1098,PROD1323,20,349.81,11/2/23,SP099,Cash,SI20
TXN18274,C1062,PROD0075,19,492.63,10/2/23,SP058,Bank Transfer,SI10
TXN18275,C1296,PROD2809,17,377.66,12/23/23,SP093,Check,SI07
TXN18276,C1222,PROD2921,10,226.32,10/19/23,SP055,Cash,SI02
TXN18277,C1232,PROD1081,3,15.28,11/13/23,SP034,Check,SI08
TXN18278,C1028,PROD1115,3,390.38,10/4/23,SP021,Credit Card,SI17
TXN18279,C1134,PROD0047,1,351.21,10/27/23,SP041,Credit Card,SI18
TXN18280,C1117,PROD1403,1,315.02,9/20/23,SP061,Bank Transfer,SI06
TXN18281,C1289,PROD1022,9,247.45,11/22/23,SP034,Check,SI15
TXN18282,C1212,PROD1431,1,317.5,10/28/23,SP056,Bank Transfer,SI18
TXN18283,C1091,PROD2215,13,487.86,10/27/23,SP068,Bank Transfer,SI05
TXN18284,C1153,PROD1415,13,180.1,9/24/23,SP079,Check,SI02
TXN18285,C1293,PROD2574,20,29.27,11/17/23,SP055,Cash,SI08
TXN18286,C1239,PROD0572,1,390.33,10/30/23,SP087,Cash,SI19
TXN18287,C1090,PROD0058,19,38.71,12/28/23,SP028,Bank Transfer,SI17
TXN18288,C1063,PROD0264,8,89.71,12/20/23,SP013,Cash,SI14
TXN18289,C1064,PROD2001,19,380.01,11/30/23,SP057,Cash,SI09
TXN18290,C1126,PROD0770,6,229.19,10/22/23,SP091,Credit Card,SI10
TXN18291,C1287,PROD1278,3,156.08,9/7/23,SP020,Credit Card,SI07
TXN18292,C1081,PROD0283,2,51.84,12/6/23,SP023,Bank Transfer,SI11
TXN18293,C1274,PROD1980,9,69.95,12/3/23,SP080,Credit Card,SI15
TXN18294,C1260,PROD0624,4,178.16,11/16/23,SP076,Cash,SI08
TXN18295,C1219,PROD1193,15,117.37,9/4/23,SP023,Credit Card,SI18
TXN18296,C1178,PROD0889,10,363.92,11/16/23,SP039,Check,SI19
TXN18297,C1136,PROD0581,10,308.9,12/14/23,SP090,Credit Card,SI20
TXN18298,C1064,PROD2605,1,359.85,10/24/23,SP053,Credit Card,SI16
TXN18299,C1017,PROD2641,20,439.99,12/13/23,SP046,Check,SI01
TXN18300,C1047,PROD2537,10,59.99,11/21/23,SP082,Check,SI09
TXN18301,C1286,PROD1214,2,67.31,11/2/23,SP075,Check,SI07
TXN18302,C1202,PROD2144,10,273.77,10/29/23,SP056,Credit Card,SI03
TXN18303,C1105,PROD2029,15,498.25,9/12/23,SP084,Credit Card,SI06
TXN18304,C1092,PROD0064,19,108.72,12/20/23,SP020,Credit Card,SI01
TXN18305,C1012,PROD2636,16,259.18,11/27/23,SP009,Bank Transfer,SI14
TXN18306,C1160,PROD1020,1,173.33,12/5/23,SP085,Credit Card,SI03
TXN18307,C1150,PROD0292,10,180.68,12/31/23,SP029,Bank Transfer,SI06
TXN18308,C1052,PROD0837,5,448.97,11/19/23,SP035,Check,SI02
TXN18309,C1008,PROD2724,15,408.28,10/26/23,SP085,Check,SI20
TXN18310,C1284,PROD2608,11,109.15,9/2/23,SP079,Cash,SI05
TXN18311,C1258,PROD1036,15,196.03,12/29/23,SP087,Check,SI16
TXN18312,C1115,PROD2393,11,498.81,10/20/23,SP057,Check,SI15
TXN18313,C1103,PROD1574,10,35.76,10/29/23,SP093,Cash,SI17
TXN18314,C1230,PROD0812,1,279.79,12/20/23,SP096,Bank Transfer,SI19
TXN18315,C1106,PROD0060,5,281.09,11/27/23,SP089,Cash,SI20
TXN18316,C1009,PROD1763,2,441.22,12/29/23,SP096,Credit Card,SI19
TXN18317,C1055,PROD0575,16,67.9,10/12/23,SP075,Bank Transfer,SI10
TXN18318,C1197,PROD2461,2,188.91,10/25/23,SP063,Check,SI04
TXN18319,C1299,PROD0878,15,420.85,10/26/23,SP060,Bank Transfer,SI08
TXN18320,C1063,PROD0253,14,259.23,9/2/23,SP076,Cash,SI09
TXN18321,C1095,PROD1993,13,324.78,10/6/23,SP044,Credit Card,SI08
TXN18322,C1289,PROD1775,11,64.99,9/21/23,SP058,Bank Transfer,SI20
TXN18323,C1072,PROD2904,14,206.21,9/16/23,SP045,Check,SI09
TXN18324,C1060,PROD1677,10,484.09,9/28/23,SP083,Cash,SI10
TXN18325,C1102,PROD1849,8,406.13,10/6/23,SP082,Check,SI14
TXN18326,C1202,PROD0443,1,34.54,10/14/23,SP020,Check,SI18
TXN18327,C1015,PROD0727,12,418.06,10/18/23,SP001,Cash,SI04
TXN18328,C1191,PROD0256,12,189.26,11/29/23,SP014,Bank Transfer,SI16
TXN18329,C1021,PROD2318,3,158.78,12/23/23,SP095,Cash,SI10
TXN18330,C1211,PROD0460,9,499.62,11/2/23,SP016,Check,SI09
TXN18331,C1055,PROD1346,15,269.4,9/29/23,SP092,Bank Transfer,SI20
TXN18332,C1276,PROD0513,6,41.24,12/30/23,SP002,Cash,SI20
TXN18333,C1262,PROD2298,5,53.65,9/12/23,SP048,Cash,SI19
TXN18334,C1288,PROD2946,19,233.22,11/23/23,SP078,Bank Transfer,SI05
TXN18335,C1201,PROD0560,12,397.84,11/28/23,SP093,Bank Transfer,SI10
TXN18336,C1164,PROD0492,13,67.01,10/2/23,SP056,Credit Card,SI11
TXN18337,C1137,PROD1408,18,346.45,11/10/23,SP071,Cash,SI09
TXN18338,C1078,PROD2262,13,340.64,10/18/23,SP030,Cash,SI08
TXN18339,C1279,PROD0524,19,274.94,11/23/23,SP021,Credit Card,SI09
TXN18340,C1011,PROD2864,1,312.77,12/15/23,SP066,Credit Card,SI17
TXN18341,C1192,PROD0975,20,272.31,9/21/23,SP009,Check,SI20
TXN18342,C1185,PROD2585,6,481.99,10/11/23,SP067,Cash,SI05
TXN18343,C1033,PROD1368,17,181.18,10/21/23,SP066,Credit Card,SI11
TXN18344,C1079,PROD1298,18,358.92,10/28/23,SP025,Bank Transfer,SI11
TXN18345,C1141,PROD0557,3,181.78,9/17/23,SP073,Credit Card,SI12
TXN18346,C1097,PROD0426,6,275.14,10/18/23,SP034,Credit Card,SI15
TXN18347,C1167,PROD0663,17,249.1,10/11/23,SP023,Credit Card,SI13
TXN18348,C1133,PROD2774,15,173.65,11/3/23,SP074,Credit Card,SI18
TXN18349,C1268,PROD0490,3,325.41,12/21/23,SP021,Bank Transfer,SI17
TXN18350,C1228,PROD0061,5,332.89,10/10/23,SP026,Bank Transfer,SI08
TXN18351,C1146,PROD0004,17,369.91,11/26/23,SP082,Cash,SI06
TXN18352,C1179,PROD0114,17,379.94,9/9/23,SP026,Cash,SI01
TXN18353,C1211,PROD2385,10,430.33,11/24/23,SP014,Cash,SI03
TXN18354,C1098,PROD2170,15,238.64,11/30/23,SP077,Bank Transfer,SI08
TXN18355,C1001,PROD2644,1,313.78,12/21/23,SP071,Bank Transfer,SI13
TXN18356,C1236,PROD1457,18,113.73,10/2/23,SP003,Cash,SI08
TXN18357,C1276,PROD1440,16,451.53,9/27/23,SP085,Credit Card,SI20
TXN18358,C1028,PROD1311,16,149.16,10/3/23,SP059,Bank Transfer,SI02
TXN18359,C1176,PROD2292,9,149.21,11/13/23,SP023,Check,SI04
TXN18360,C1029,PROD1648,1,470.93,11/26/23,SP078,Check,SI04
TXN18361,C1017,PROD2321,7,318.24,11/15/23,SP012,Bank Transfer,SI05
TXN18362,C1145,PROD1135,4,35.04,9/11/23,SP097,Credit Card,SI13
TXN18363,C1165,PROD0086,14,124.05,11/9/23,SP088,Cash,SI07
TXN18364,C1170,PROD0210,10,249.12,9/4/23,SP068,Credit Card,SI06
TXN18365,C1200,PROD1123,13,294.34,11/13/23,SP084,Check,SI11
TXN18366,C1197,PROD0412,15,237.84,9/22/23,SP054,Credit Card,SI01
TXN18367,C1063,PROD2370,16,274.86,12/6/23,SP080,Cash,SI20
TXN18368,C1132,PROD2550,4,210.89,11/16/23,SP054,Bank Transfer,SI02
TXN18369,C1095,PROD2786,20,142.56,12/8/23,SP073,Cash,SI01
TXN18370,C1281,PROD2039,20,226.21,9/23/23,SP044,Credit Card,SI19
TXN18371,C1253,PROD1878,12,378.27,11/5/23,SP009,Bank Transfer,SI04
TXN18372,C1062,PROD0013,6,474.79,11/23/23,SP001,Bank Transfer,SI17
TXN18373,C1193,PROD1697,18,200.53,12/15/23,SP013,Check,SI13
TXN18374,C1091,PROD1532,16,65.32,12/12/23,SP078,Credit Card,SI15
TXN18375,C1113,PROD1611,14,150.93,10/23/23,SP035,Cash,SI03
TXN18376,C1071,PROD1178,5,76,11/15/23,SP014,Cash,SI02
TXN18377,C1272,PROD2970,17,173.42,11/18/23,SP084,Credit Card,SI08
TXN18378,C1164,PROD1462,12,215.22,9/26/23,SP086,Credit Card,SI04
TXN18379,C1271,PROD0980,19,99.41,10/3/23,SP006,Credit Card,SI01
TXN18380,C1024,PROD0791,17,151.53,11/28/23,SP012,Check,SI05
TXN18381,C1243,PROD2000,13,382.42,10/12/23,SP061,Check,SI10
TXN18382,C1135,PROD0277,10,128.09,11/10/23,SP010,Check,SI18
TXN18383,C1081,PROD0550,4,168.34,12/6/23,SP036,Cash,SI04
TXN18384,C1006,PROD0025,7,432.48,10/25/23,SP081,Check,SI18
TXN18385,C1204,PROD0628,12,379.87,11/26/23,SP076,Check,SI01
TXN18386,C1076,PROD2222,9,189.85,11/1/23,SP048,Cash,SI07
TXN18387,C1283,PROD1293,1,150.45,12/31/23,SP058,Cash,SI16
TXN18388,C1066,PROD1044,11,423.65,12/7/23,SP034,Credit Card,SI17
TXN18389,C1163,PROD0878,9,181.1,9/15/23,SP019,Cash,SI13
TXN18390,C1166,PROD0053,8,86.96,10/14/23,SP037,Credit Card,SI01
TXN18391,C1280,PROD1072,17,114.4,9/5/23,SP050,Check,SI19
TXN18392,C1280,PROD1256,10,415.54,9/13/23,SP038,Cash,SI17
TXN18393,C1029,PROD2092,4,149.85,10/15/23,SP099,Cash,SI08
TXN18394,C1150,PROD0052,20,311.56,12/13/23,SP089,Credit Card,SI05
TXN18395,C1162,PROD1767,20,289.86,10/12/23,SP083,Cash,SI16
TXN18396,C1209,PROD1477,6,27,9/4/23,SP093,Credit Card,SI09
TXN18397,C1276,PROD2436,15,263.02,10/5/23,SP087,Cash,SI05
TXN18398,C1270,PROD1757,16,304.44,11/24/23,SP003,Bank Transfer,SI20
TXN18399,C1276,PROD0463,11,13.41,9/4/23,SP098,Bank Transfer,SI03
TXN18400,C1186,PROD0674,18,96.97,11/27/23,SP072,Bank Transfer,SI16
TXN18401,C1228,PROD1834,14,44.08,12/16/23,SP002,Credit Card,SI12
TXN18402,C1088,PROD1811,18,90.74,9/11/23,SP041,Bank Transfer,SI06
TXN18403,C1058,PROD1078,17,120.03,12/23/23,SP017,Cash,SI16
TXN18404,C1183,PROD2655,12,37.36,10/3/23,SP014,Bank Transfer,SI20
TXN18405,C1142,PROD2623,14,167.06,10/18/23,SP069,Cash,SI16
TXN18406,C1028,PROD0119,17,296.87,12/1/23,SP012,Credit Card,SI16
TXN18407,C1159,PROD1534,4,240.58,12/1/23,SP047,Bank Transfer,SI17
TXN18408,C1296,PROD2487,13,334.78,11/29/23,SP031,Cash,SI04
TXN18409,C1066,PROD0935,10,427.19,9/6/23,SP014,Cash,SI19
TXN18410,C1140,PROD0391,18,485.53,9/10/23,SP063,Cash,SI13
TXN18411,C1021,PROD2401,18,186.1,11/18/23,SP047,Check,SI03
TXN18412,C1084,PROD2628,17,251.47,11/15/23,SP035,Cash,SI15
TXN18413,C1108,PROD0413,11,31.64,12/11/23,SP052,Credit Card,SI11
TXN18414,C1079,PROD1005,6,196.07,12/23/23,SP063,Cash,SI04
TXN18415,C1278,PROD1266,18,98.11,11/7/23,SP035,Check,SI16
TXN18416,C1179,PROD1222,7,167.79,10/18/23,SP030,Bank Transfer,SI16
TXN18417,C1168,PROD0790,11,171.5,10/4/23,SP010,Cash,SI19
TXN18418,C1129,PROD2724,6,90.47,12/13/23,SP034,Check,SI13
TXN18419,C1109,PROD0003,19,338.88,11/9/23,SP031,Credit Card,SI10
TXN18420,C1244,PROD1195,13,377.09,12/28/23,SP034,Bank Transfer,SI01
TXN18421,C1156,PROD1306,4,477.8,10/6/23,SP099,Cash,SI14
TXN18422,C1133,PROD1364,4,467.43,9/15/23,SP093,Bank Transfer,SI09
TXN18423,C1051,PROD0650,18,255.76,10/9/23,SP020,Cash,SI12
TXN18424,C1050,PROD2947,19,64.36,11/30/23,SP020,Credit Card,SI19
TXN18425,C1212,PROD0007,20,146.13,12/31/23,SP083,Bank Transfer,SI16
TXN18426,C1248,PROD0016,9,405.72,10/31/23,SP017,Credit Card,SI17
TXN18427,C1278,PROD1724,16,331.82,10/12/23,SP015,Cash,SI08
TXN18428,C1253,PROD1170,14,411.64,12/29/23,SP041,Cash,SI03
TXN18429,C1053,PROD2922,7,440.94,9/11/23,SP066,Bank Transfer,SI03
TXN18430,C1258,PROD2993,14,493.93,12/13/23,SP070,Bank Transfer,SI19
TXN18431,C1043,PROD2817,14,475.14,11/9/23,SP072,Credit Card,SI17
TXN18432,C1052,PROD1682,3,404.44,12/31/23,SP005,Check,SI11
TXN18433,C1100,PROD2012,14,34.55,11/29/23,SP090,Cash,SI12
TXN18434,C1192,PROD1182,8,120.98,10/3/23,SP027,Credit Card,SI01
TXN18435,C1297,PROD1620,11,359.58,12/31/23,SP053,Check,SI20
TXN18436,C1227,PROD0992,7,477.42,12/20/23,SP074,Bank Transfer,SI07
TXN18437,C1077,PROD0074,13,409.48,9/5/23,SP003,Bank Transfer,SI06
TXN18438,C1290,PROD1938,12,25.78,12/10/23,SP078,Bank Transfer,SI10
TXN18439,C1113,PROD2818,7,286.55,10/7/23,SP006,Cash,SI12
TXN18440,C1220,PROD0073,12,83.71,11/23/23,SP097,Bank Transfer,SI19
TXN18441,C1116,PROD0166,5,32.3,11/7/23,SP014,Cash,SI18
TXN18442,C1018,PROD2306,14,485.94,9/20/23,SP092,Bank Transfer,SI09
TXN18443,C1197,PROD1156,19,319.26,10/27/23,SP026,Credit Card,SI08
TXN18444,C1187,PROD2799,15,189.19,10/5/23,SP080,Bank Transfer,SI15
TXN18445,C1016,PROD1154,4,247.41,12/2/23,SP069,Cash,SI09
TXN18446,C1166,PROD1579,6,231.06,9/17/23,SP083,Check,SI10
TXN18447,C1232,PROD0515,10,402.92,12/23/23,SP060,Check,SI19
TXN18448,C1175,PROD1805,3,157.46,9/30/23,SP076,Check,SI20
TXN18449,C1243,PROD1854,1,113.93,11/2/23,SP087,Cash,SI20
TXN18450,C1037,PROD2243,10,76.38,12/27/23,SP078,Bank Transfer,SI16
TXN18451,C1292,PROD1514,11,71.18,12/5/23,SP096,Cash,SI15
TXN18452,C1110,PROD0439,20,472.48,11/16/23,SP024,Credit Card,SI15
TXN18453,C1285,PROD0559,12,433.34,9/20/23,SP062,Check,SI01
TXN18454,C1066,PROD2147,16,145.27,9/26/23,SP030,Cash,SI15
TXN18455,C1156,PROD1982,2,40.11,9/19/23,SP089,Check,SI18
TXN18456,C1183,PROD2024,14,420.17,9/30/23,SP080,Cash,SI07
TXN18457,C1093,PROD1990,17,429.96,12/16/23,SP091,Credit Card,SI16
TXN18458,C1232,PROD1030,3,173.75,12/31/23,SP074,Cash,SI03
TXN18459,C1185,PROD0298,10,302.46,9/3/23,SP029,Check,SI07
TXN18460,C1006,PROD0882,12,74.44,12/22/23,SP019,Cash,SI16
TXN18461,C1280,PROD0322,2,470.43,10/22/23,SP084,Cash,SI12
TXN18462,C1263,PROD0734,10,124.53,9/25/23,SP080,Bank Transfer,SI05
TXN18463,C1250,PROD0750,15,78.09,11/20/23,SP012,Credit Card,SI15
TXN18464,C1184,PROD1157,6,62.97,9/16/23,SP095,Cash,SI10
TXN18465,C1057,PROD1327,16,142.97,12/24/23,SP020,Check,SI01
TXN18466,C1284,PROD1261,4,66.56,11/4/23,SP034,Bank Transfer,SI11
TXN18467,C1267,PROD0074,9,470.5,12/5/23,SP037,Cash,SI19
TXN18468,C1174,PROD0896,7,12.98,10/2/23,SP059,Cash,SI02
TXN18469,C1147,PROD2617,17,455.73,9/10/23,SP053,Bank Transfer,SI06
TXN18470,C1093,PROD2196,2,110.75,12/23/23,SP009,Check,SI02
TXN18471,C1223,PROD1079,16,339.68,9/19/23,SP017,Bank Transfer,SI04
TXN18472,C1058,PROD1535,4,121.24,12/20/23,SP075,Bank Transfer,SI04
TXN18473,C1042,PROD1744,8,397.84,12/26/23,SP077,Check,SI18
TXN18474,C1223,PROD1243,13,137.57,11/6/23,SP013,Check,SI01
TXN18475,C1163,PROD2050,14,41.83,9/19/23,SP090,Check,SI03
TXN18476,C1249,PROD2009,17,197.59,10/11/23,SP059,Check,SI09
TXN18477,C1149,PROD1523,4,411.44,12/6/23,SP099,Cash,SI01
TXN18478,C1265,PROD1835,8,401.89,9/14/23,SP006,Credit Card,SI10
TXN18479,C1167,PROD2964,20,189.25,11/25/23,SP025,Credit Card,SI02
TXN18480,C1112,PROD0801,6,397.99,9/23/23,SP041,Check,SI01
TXN18481,C1038,PROD2705,1,106.41,9/19/23,SP021,Bank Transfer,SI17
TXN18482,C1254,PROD1624,16,346.22,9/14/23,SP014,Bank Transfer,SI12
TXN18483,C1239,PROD0868,9,278.53,10/20/23,SP008,Bank Transfer,SI05
TXN18484,C1101,PROD1239,13,375.13,9/29/23,SP085,Bank Transfer,SI17
TXN18485,C1048,PROD2027,14,475.12,9/23/23,SP091,Cash,SI14
TXN18486,C1280,PROD2688,1,405.69,12/9/23,SP086,Credit Card,SI07
TXN18487,C1041,PROD1562,17,19.14,11/22/23,SP059,Check,SI10
TXN18488,C1191,PROD1976,3,116.7,11/12/23,SP054,Check,SI03
TXN18489,C1006,PROD0597,17,53.24,11/21/23,SP010,Cash,SI20
TXN18490,C1163,PROD1847,14,485.23,10/14/23,SP092,Credit Card,SI17
TXN18491,C1074,PROD2057,17,447.03,12/2/23,SP091,Cash,SI20
TXN18492,C1268,PROD2069,10,414,9/29/23,SP037,Bank Transfer,SI01
TXN18493,C1056,PROD0170,11,451.33,10/29/23,SP059,Check,SI08
TXN18494,C1010,PROD2497,1,150.21,12/22/23,SP005,Credit Card,SI14
TXN18495,C1102,PROD1057,10,191.81,9/21/23,SP032,Check,SI11
TXN18496,C1270,PROD2640,16,202.38,10/5/23,SP039,Bank Transfer,SI20
TXN18497,C1132,PROD2652,12,162.28,9/6/23,SP027,Check,SI01
TXN18498,C1215,PROD2567,19,96.81,9/24/23,SP067,Check,SI09
TXN18499,C1244,PROD1461,7,463.72,11/23/23,SP068,Credit Card,SI15
TXN18500,C1265,PROD0534,10,49.96,9/22/23,SP052,Cash,SI15
TXN18501,C1041,PROD0875,19,335.49,12/28/23,SP034,Check,SI18
TXN18502,C1106,PROD1776,7,377.76,11/13/23,SP021,Bank Transfer,SI08
TXN18503,C1005,PROD2097,18,255.68,9/3/23,SP081,Bank Transfer,SI01
TXN18504,C1080,PROD2903,7,133.6,10/9/23,SP094,Check,SI10
TXN18505,C1280,PROD2448,2,477.88,11/25/23,SP086,Bank Transfer,SI04
TXN18506,C1028,PROD2875,12,83.04,9/4/23,SP069,Bank Transfer,SI03
TXN18507,C1188,PROD2220,9,292.75,9/26/23,SP010,Credit Card,SI16
TXN18508,C1067,PROD0709,4,337.51,12/22/23,SP010,Check,SI09
TXN18509,C1013,PROD1891,7,281.78,9/12/23,SP096,Bank Transfer,SI14
TXN18510,C1261,PROD0810,7,407.21,9/25/23,SP099,Check,SI03
TXN18511,C1238,PROD1571,5,15.08,12/1/23,SP019,Cash,SI05
TXN18512,C1229,PROD1367,4,467.94,9/28/23,SP032,Cash,SI08
TXN18513,C1066,PROD0891,5,420.7,9/12/23,SP010,Credit Card,SI13
TXN18514,C1025,PROD0680,5,223.67,12/25/23,SP089,Bank Transfer,SI01
TXN18515,C1133,PROD1967,10,410,12/7/23,SP039,Credit Card,SI10
TXN18516,C1286,PROD1002,1,221.76,11/18/23,SP056,Cash,SI01
TXN18517,C1160,PROD0020,6,86.92,12/31/23,SP032,Cash,SI13
TXN18518,C1030,PROD1440,6,315.78,12/24/23,SP027,Cash,SI02
TXN18519,C1128,PROD0557,5,270.79,9/1/23,SP036,Check,SI16
TXN18520,C1158,PROD2459,12,225.14,10/5/23,SP040,Check,SI05
TXN18521,C1129,PROD2930,12,391.81,11/4/23,SP087,Check,SI09
TXN18522,C1119,PROD1970,20,234.11,11/8/23,SP027,Check,SI04
